animal_number;responder;location;visit_time;duration;weight (g);feed_intake;;;
110813;984000010110813;1;08/04/2026 07.17;293;60500;121;;;
110813;984000010110813;1;08/04/2026 10.26;645;60500;292;;;
110813;984000010110813;1;08/04/2026 10.46;394;61500;157;;;
110813;984000010110813;1;08/04/2026 12.15;399;61500;221;;;
110813;984000010110813;1;08/04/2026 14.40;865;62500;432;;;
110813;984000010110813;1;08/04/2026 21.37;1196;62500;604;;;
110813;984000010110813;1;09/04/2026 01.46;395;62500;199;;;
110813;984000010110813;1;09/04/2026 07.27;1210;62000;582;;;
110813;984000010110813;1;09/04/2026 11.47;288;62500;171;;;
110813;984000010110813;1;09/04/2026 11.57;423;62500;210;;;
110813;984000010110813;1;09/04/2026 12.29;305;63000;126;;;
110813;984000010110813;1;09/04/2026 13.42;387;63000;199;;;
110813;984000010110813;1;09/04/2026 13.52;140;63500;62;;;
110813;984000010110813;1;09/04/2026 17.31;780;63500;428;;;
110813;984000010110813;1;10/04/2026 03.48;1395;62500;671;;;
110813;984000010110813;1;10/04/2026 07.39;439;63500;152;;;
110813;984000010110813;1;10/04/2026 09.09;197;63500;107;;;
110813;984000010110813;1;10/04/2026 10.52;652;64000;277;;;
110813;984000010110813;1;10/04/2026 11.38;401;64500;182;;;
110813;984000010110813;1;10/04/2026 13.49;564;65000;298;;;
110813;984000010110813;1;10/04/2026 15.02;160;65000;65;;;
110813;984000010110813;1;10/04/2026 15.37;343;65000;144;;;
110813;984000010110813;1;10/04/2026 18.12;805;65000;375;;;
110813;984000010110813;1;10/04/2026 20.51;302;65500;112;;;
110813;984000010110813;1;11/04/2026 03.06;270;64500;142;;;
110813;984000010110813;1;11/04/2026 03.36;301;64500;172;;;
110813;984000010110813;1;11/04/2026 05.19;647;64000;263;;;
110813;984000010110813;1;11/04/2026 09.29;550;64000;239;;;
110813;984000010110813;1;11/04/2026 11.19;998;65000;510;;;
110813;984000010110813;1;11/04/2026 11.45;62;65500;15;;;
110813;984000010110813;1;11/04/2026 11.55;25;;12;;;
110813;984000010110813;1;11/04/2026 15.17;977;66000;586;;;
110813;984000010110813;1;11/04/2026 19.31;715;67000;429;;;
110813;984000010110813;1;12/04/2026 02.53;670;66000;315;;;
110813;984000010110813;1;12/04/2026 03.58;62;66000;13;;;
110813;984000010110813;1;12/04/2026 08.17;906;65000;377;;;
110813;984000010110813;1;12/04/2026 10.28;546;67000;234;;;
110813;984000010110813;1;12/04/2026 10.39;92;67000;36;;;
110813;984000010110813;1;12/04/2026 10.57;50;;20;;;
110813;984000010110813;1;12/04/2026 14.25;1007;67000;558;;;
110813;984000010110813;1;12/04/2026 21.36;1334;67000;887;;;
110813;984000010110813;1;13/04/2026 04.46;210;67500;115;;;
110813;984000010110813;1;13/04/2026 04.59;249;68000;129;;;
110813;984000010110813;1;13/04/2026 07.11;519;68000;217;;;
110813;984000010110813;1;13/04/2026 10.50;481;67000;241;;;
110813;984000010110813;1;13/04/2026 13.32;713;67500;372;;;
110813;984000010110813;1;13/04/2026 15.32;539;68500;216;;;
110813;984000010110813;1;13/04/2026 15.46;121;68000;59;;;
110813;984000010110813;1;13/04/2026 18.20;532;68500;337;;;
110813;984000010110813;1;14/04/2026 04.10;1052;68500;587;;;
110813;984000010110813;1;14/04/2026 10.04;851;69000;513;;;
110813;984000010110813;1;14/04/2026 11.59;803;70000;318;;;
110813;984000010110813;1;14/04/2026 13.49;456;70000;266;;;
110813;984000010110813;1;14/04/2026 14.46;542;70500;315;;;
110813;984000010110813;1;14/04/2026 20.08;1019;70500;610;;;
110813;984000010110813;1;14/04/2026 22.48;502;72000;294;;;
110813;984000010110813;1;15/04/2026 05.06;326;71500;186;;;
110813;984000010110813;1;15/04/2026 07.49;540;70500;298;;;
110813;984000010110813;1;15/04/2026 09.12;284;71500;155;;;
110813;984000010110813;1;15/04/2026 11.07;645;72000;357;;;
110813;984000010110813;1;15/04/2026 13.29;759;72500;413;;;
110813;984000010110813;1;15/04/2026 14.36;237;73500;148;;;
110813;984000010110813;1;15/04/2026 15.58;560;73000;370;;;
110813;984000010110813;1;15/04/2026 22.14;1043;74000;741;;;
110813;984000010110813;1;16/04/2026 01.17;346;74500;161;;;
110813;984000010110813;1;16/04/2026 07.54;492;73000;224;;;
110813;984000010110813;1;16/04/2026 09.23;186;73500;98;;;
110813;984000010110813;1;16/04/2026 09.31;122;74500;53;;;
110813;984000010110813;1;16/04/2026 09.51;36;;7;;;
110813;984000010110813;1;16/04/2026 10.07;54;;13;;;
110813;984000010110813;1;16/04/2026 14.16;910;72500;467;;;
110813;984000010110813;1;16/04/2026 15.16;586;73500;298;;;
110813;984000010110813;1;16/04/2026 18.20;913;74000;635;;;
110813;984000010110813;1;16/04/2026 23.54;425;75000;278;;;
110813;984000010110813;1;17/04/2026 07.24;322;75500;183;;;
110813;984000010110813;1;17/04/2026 07.33;177;74500;84;;;
110813;984000010110813;1;17/04/2026 08.04;245;74000;94;;;
110813;984000010110813;1;17/04/2026 08.30;29;;15;;;
110813;984000010110813;1;17/04/2026 10.27;568;74000;280;;;
